date,temperature,humidity,luminosity
2021-11-17 15:07:46.323,19.3,27.8,77
2021-11-17 15:07:44.045,19.3,27.8,74
2021-11-17 15:07:41.767,19.3,27.8,51
2021-11-17 15:07:39.490,19.3,27.8,166
2021-11-17 15:07:37.212,19.3,27.8,220
2021-11-17 15:07:34.934,19.3,27.8,207
2021-11-17 15:07:32.657,19.3,27.8,216
2021-11-17 15:07:30.379,19.2,27.8,216
2021-11-17 15:07:28.102,19.3,27.9,219
2021-11-17 15:07:25.824,19.3,27.9,219
2021-11-17 15:07:23.546,19.3,27.9,219
2021-11-17 15:07:21.269,19.2,27.8,219
2021-11-17 15:07:18.991,19.3,27.9,219
2021-11-17 15:07:16.713,19.3,27.9,219
2021-11-17 15:07:14.432,19.2,27.8,219
2021-11-17 15:07:12.154,19.2,27.8,219
2021-11-17 15:07:09.876,19.2,27.8,219
2021-11-17 15:07:07.599,19.2,27.8,209
2021-11-17 15:07:05.321,19.2,27.8,209
2021-11-17 15:07:03.043,19.2,27.7,209
2021-11-17 15:07:00.766,19.2,27.8,213
2021-11-17 15:06:58.488,19.2,27.8,229
2021-11-17 15:06:56.210,19.2,27.8,191
2021-11-17 15:06:53.933,19.2,27.8,192
2021-11-17 15:06:51.655,19.2,27.8,194
2021-11-17 15:06:49.378,19.2,27.8,190
2021-11-17 15:06:47.096,19.2,27.8,183
2021-11-17 15:06:44.818,19.2,27.8,199
2021-11-17 15:06:42.541,19.2,27.8,204
2021-11-17 15:06:40.263,19.2,27.8,197
2021-11-17 15:06:37.985,19.2,27.8,203
2021-11-17 15:06:35.708,19.2,27.8,232
2021-11-17 15:06:33.430,19.2,27.8,217
2021-11-17 15:06:31.152,19.2,27.8,217
2021-11-17 15:06:28.875,19.2,27.8,219
2021-11-17 15:06:26.597,19.2,27.8,220
2021-11-17 15:06:24.319,19.2,27.8,223
2021-11-17 15:06:22.042,19.2,27.8,223
2021-11-17 15:06:19.760,19.2,27.8,223
2021-11-17 15:06:17.482,19.2,27.8,225
2021-11-17 15:06:15.205,19.2,27.7,225
2021-11-17 15:06:12.927,19.2,27.7,229
2021-11-17 15:06:10.649,19.2,27.7,215
2021-11-17 15:06:08.372,19.2,27.6,220
2021-11-17 15:06:06.094,19.2,27.7,223
2021-11-17 15:06:03.817,19.2,27.7,222
2021-11-17 15:06:01.539,19.2,27.7,223
2021-11-17 15:05:59.261,19.2,27.6,220
2021-11-17 15:05:56.984,19.2,27.6,217
2021-11-17 15:05:54.706,19.2,27.6,213
2021-11-17 15:05:52.428,19.2,27.6,213
2021-11-17 15:05:50.151,19.2,27.6,231
2021-11-17 15:05:47.869,19.1,27.5,231
2021-11-17 15:05:45.591,19.2,27.6,226
2021-11-17 15:05:43.314,19.2,27.6,226
2021-11-17 15:05:41.036,19.1,27.5,226
2021-11-17 15:05:38.758,19.2,27.5,223
2021-11-17 15:05:36.481,19.2,27.5,215
2021-11-17 15:05:34.203,19.2,27.5,219
2021-11-17 15:05:31.925,19.2,27.5,219
2021-11-17 15:05:29.648,19.2,27.5,219
2021-11-17 15:05:27.370,19.2,27.4,219
2021-11-17 15:05:25.092,19.2,27.4,220
2021-11-17 15:05:22.815,19.2,27.4,220
2021-11-17 15:05:20.537,19.2,27.4,222
2021-11-17 15:05:18.260,19.2,27.4,223
2021-11-17 15:05:15.978,19.2,27.4,222
2021-11-17 15:05:13.700,19.2,27.4,216
2021-11-17 15:05:11.423,19.2,27.5,213
2021-11-17 15:05:09.145,19.2,27.5,215
2021-11-17 15:05:06.867,19.2,27.5,225
2021-11-17 15:05:04.590,19.2,27.5,229
2021-11-17 15:05:02.312,19.2,27.5,229
2021-11-17 15:05:00.034,19.2,27.5,215
2021-11-17 15:04:57.757,19.2,27.5,216
2021-11-17 15:04:55.479,19.3,27.6,216
2021-11-17 15:04:53.201,19.3,27.5,226
2021-11-17 15:04:50.924,19.3,27.5,231
2021-11-17 15:04:48.646,19.3,27.5,229
2021-11-17 15:04:46.369,19.3,27.5,208
2021-11-17 15:04:44.091,19.3,27.5,223
2021-11-17 15:04:41.809,19.3,27.5,222
2021-11-17 15:04:39.532,19.3,27.5,219
2021-11-17 15:04:37.254,19.3,27.5,225
2021-11-17 15:04:34.976,19.3,27.5,225
2021-11-17 15:04:32.699,19.4,27.6,226
2021-11-17 15:04:30.421,19.3,27.5,227
2021-11-17 15:04:28.143,19.3,27.5,226
2021-11-17 15:04:25.866,19.4,27.5,229
2021-11-17 15:04:23.588,19.4,27.5,231
2021-11-17 15:04:21.310,19.4,27.5,232
2021-11-17 15:04:19.033,19.4,27.5,215
2021-11-17 15:04:16.751,19.4,27.5,217
2021-11-17 15:04:14.473,19.4,27.5,232
2021-11-17 15:04:12.196,19.4,27.5,213
2021-11-17 15:04:09.918,19.4,27.5,217
2021-11-17 15:04:07.640,19.4,27.5,208
2021-11-17 15:04:05.363,19.4,27.5,219
2021-11-17 15:04:03.085,19.4,27.5,203
2021-11-17 15:04:00.808,19.4,27.5,201
2021-11-17 15:03:58.530,19.4,27.4,203
2021-11-17 15:03:56.252,19.4,27.4,204
2021-11-17 15:03:53.975,19.4,27.4,205
2021-11-17 15:03:51.697,19.4,27.3,222
2021-11-17 15:03:49.419,19.4,27.3,223
2021-11-17 15:03:47.138,19.4,27.3,225
2021-11-17 15:03:44.860,19.4,27.3,227
2021-11-17 15:03:42.582,19.4,27.3,217
2021-11-17 15:03:40.304,19.4,27.3,229
2021-11-17 15:03:38.027,19.5,27.3,227
2021-11-17 15:03:35.749,19.4,27.3,200
2021-11-17 15:03:33.471,19.5,27.4,213
2021-11-17 15:03:31.194,19.5,27.4,216
2021-11-17 15:03:28.916,19.5,27.3,222
2021-11-17 15:03:26.638,19.5,27.4,210
2021-11-17 15:03:24.361,19.6,27.5,201
2021-11-17 15:03:22.083,19.5,27.4,227
2021-11-17 15:03:19.805,19.6,27.5,226
2021-11-17 15:03:17.528,19.6,27.5,227
2021-11-17 15:03:15.246,19.6,27.5,227
2021-11-17 15:03:12.968,19.6,27.5,227
2021-11-17 15:03:10.691,19.6,27.5,226
2021-11-17 15:03:08.413,19.6,27.4,225
2021-11-17 15:03:06.135,19.6,27.4,227
2021-11-17 15:03:03.858,19.6,27.4,226
2021-11-17 15:03:01.580,19.6,27.4,226
2021-11-17 15:02:59.303,19.6,27.4,226
2021-11-17 15:02:57.025,19.7,27.5,225
2021-11-17 15:02:54.747,19.7,27.5,226
2021-11-17 15:02:52.470,19.7,27.5,223
2021-11-17 15:02:50.188,19.7,27.5,225
2021-11-17 15:02:47.910,19.6,27.5,225
2021-11-17 15:02:45.633,19.7,27.6,223
2021-11-17 15:02:43.355,19.6,27.5,227
2021-11-17 15:02:41.077,19.7,27.6,217
2021-11-17 15:02:38.800,19.6,27.6,201
2021-11-17 15:02:36.523,19.7,27.7,217
2021-11-17 15:02:34.245,19.7,27.7,216
2021-11-17 15:02:31.967,19.6,27.7,220
2021-11-17 15:02:29.691,19.6,27.7,223
2021-11-17 15:02:27.412,19.6,27.7,222
2021-11-17 15:02:25.134,19.6,27.6,225
2021-11-17 15:02:22.853,19.6,27.6,226
2021-11-17 15:02:20.575,19.6,27.6,231
2021-11-17 15:02:18.297,19.6,27.6,217
2021-11-17 15:02:16.020,19.6,27.6,225
2021-11-17 15:02:13.742,19.6,27.6,229
2021-11-17 15:02:11.465,19.6,27.6,234
2021-11-17 15:02:09.187,19.6,27.6,227
2021-11-17 15:02:06.909,19.6,27.6,232
2021-11-17 15:02:04.632,19.6,27.6,232
2021-11-17 15:02:02.354,19.6,27.6,234
2021-11-17 15:02:00.076,19.6,27.6,232
2021-11-17 15:01:57.799,19.6,27.6,234
2021-11-17 15:01:55.521,19.6,27.6,232
2021-11-17 15:01:53.239,19.6,27.6,232
2021-11-17 15:01:50.962,19.6,27.6,232
2021-11-17 15:01:48.684,19.6,27.6,232
2021-11-17 15:01:46.406,19.6,27.6,232
2021-11-17 15:01:44.129,19.6,27.6,232
2021-11-17 15:01:41.851,19.6,27.7,231
2021-11-17 15:01:39.573,19.7,27.8,232
2021-11-17 15:01:37.296,19.7,27.8,232
2021-11-17 15:01:35.018,19.7,27.9,232
2021-11-17 15:01:32.740,19.7,27.9,234
2021-11-17 15:01:30.463,19.7,27.9,232
2021-11-17 15:01:28.181,19.7,28.0,232
2021-11-17 15:01:25.903,19.7,28.0,223
2021-11-17 15:01:23.626,19.7,28.0,232
2021-11-17 15:01:21.348,19.7,28.1,232
2021-11-17 15:01:19.071,19.7,28.1,219
2021-11-17 15:01:16.793,19.7,28.1,229
2021-11-17 15:01:14.515,19.7,28.1,231
2021-11-17 15:01:12.238,19.7,28.1,232
2021-11-17 15:01:09.960,19.7,28.2,231
2021-11-17 15:01:07.678,19.7,28.2,226
2021-11-17 15:01:05.401,19.7,28.2,216
2021-11-17 15:01:03.123,19.8,28.3,210
2021-11-17 15:01:00.845,19.8,28.3,232
2021-11-17 15:00:58.568,19.8,28.4,205
2021-11-17 15:00:56.290,19.8,28.5,220
2021-11-17 15:00:54.012,19.8,28.5,234
2021-11-17 15:00:51.735,19.8,28.6,232
2021-11-17 15:00:49.457,19.8,28.6,231
2021-11-17 15:00:47.179,19.9,28.7,232
2021-11-17 15:00:44.898,19.9,28.7,234
2021-11-17 15:00:42.620,19.8,28.7,234
2021-11-17 15:00:40.342,19.9,28.7,234
2021-11-17 15:00:38.065,19.9,28.7,234
2021-11-17 15:00:35.787,19.9,28.7,232
2021-11-17 15:00:33.509,19.9,28.7,231
2021-11-17 15:00:31.232,19.9,28.6,222
2021-11-17 15:00:28.954,19.9,28.6,223
2021-11-17 15:00:26.672,19.9,28.5,223
2021-11-17 15:00:24.395,19.9,28.5,225
2021-11-17 15:00:22.117,19.9,28.5,225
2021-11-17 15:00:19.839,19.9,28.4,222
2021-11-17 15:00:17.562,20.0,28.5,227
2021-11-17 15:00:15.284,20.0,28.4,227
2021-11-17 15:00:13.006,20.0,28.4,225
2021-11-17 15:00:10.729,20.0,28.5,226
2021-11-17 15:00:08.451,20.0,28.5,227
2021-11-17 15:00:06.169,20.0,28.5,220
2021-11-17 15:00:03.892,20.0,28.5,229
2021-11-17 15:00:01.614,20.0,28.5,229
2021-11-17 14:59:59.336,20.0,28.5,229
2021-11-17 14:59:57.059,20.0,28.4,231
2021-11-17 14:59:54.781,20.0,28.4,231
2021-11-17 14:59:52.504,20.0,28.4,237
2021-11-17 14:59:50.226,20.0,28.4,227
2021-11-17 14:59:47.948,20.0,28.4,193
2021-11-17 14:59:45.671,20.0,28.4,183
2021-11-17 14:59:43.393,20.0,28.4,187
2021-11-17 14:59:41.111,20.0,28.4,186
2021-11-17 14:59:38.834,20.0,28.4,185
